Generation,MaxFitness,MinFitness,MeanFitness,StdvFitness
410,0.40666407094923457,1e-08,0.32711415085990275,0.1601754852232901
411,0.40666407094923457,1e-08,0.33550001232390725,0.15365334244281662
412,0.40666407094923457,1e-08,0.3191787223151839,0.16623918392126358
413,0.40666407094923457,1e-08,0.335752592568927,0.1537596999161195
414,0.40666407094923457,1e-08,0.3275641253423431,0.16039075197965863
415,0.40666407094923457,1e-08,0.3329527128216662,0.15602951400001486
416,0.40666407094923457,1e-08,0.31143753491957205,0.17182505966292583
417,0.40666407094923457,1e-08,0.32499300361787986,0.16250925851904527
418,0.40666407094923457,1e-08,0.3249091064991696,0.16247031692263386
419,0.40666407094923457,1e-08,0.3301626108521833,0.15819333097954766
420,0.40666407094923457,1e-08,0.3490559254666595,0.14086320042453065
421,0.40666407094923457,1e-08,0.32490866205472513,0.1624701279769159
422,0.40666407094923457,1e-08,0.305592306291142,0.1748908814398741
423,0.40666407094923457,1e-08,0.362133981000662,0.1251858992341566
424,0.40666407094923457,1e-08,0.310988982659354,0.17160169794285574
425,0.40666407094923457,1e-08,0.34581104901473625,0.1434244202010672
426,0.40666407094923457,1e-08,0.32194498807004385,0.16434372684632664
427,0.40666407094923457,1e-08,0.3410069858108295,0.1488513788158323
428,0.40666407094923457,1e-08,0.33575392590226033,0.15376020482647282
429,0.40666407094923457,1e-08,0.36566029860169225,0.12190375137627399
430,0.40666407094923457,1e-08,0.3166919281614746,0.16820838425722362
431,0.40666407094923457,1e-08,0.34354984086862606,0.14623200111605056
432,0.40666407094923457,1e-08,0.3515144389613013,0.1379142601803609
433,0.40666407094923457,1e-08,0.3437185239949355,0.14629739662042557
434,0.40666407094923457,1e-08,0.3543942158272724,0.13500018102010974
435,0.40666407094923457,1e-08,0.3277049862464303,0.16044425307944296
436,0.40666407094923457,1e-08,0.33050042154924664,0.1583427374359953
437,0.40666407094923457,1e-08,0.32778932780958503,0.16048240798632094
438,0.40666407094923457,1e-08,0.33338019841521765,0.15619910235177203
439,0.40666407094923457,1e-08,0.3307534462387108,0.15845409420407203
440,0.40666407094923457,1e-08,0.32804235249904923,0.16059655255234936
441,0.40666407094923457,1e-08,0.3388867274576955,0.1515547473814344
442,0.40666407094923457,1e-08,0.33617563371803394,0.15393665694404424
443,0.40666407094923457,1e-08,0.3470200086766802,0.14386689129502195
444,0.40666407094923457,1e-08,0.34973110241634175,0.14110715530940954
445,0.40666407094923457,1e-08,0.33617563371803394,0.15393665694404424
446,0.40666407094923457,1e-08,0.3226201650197261,0.16466407610478156
447,0.40666407094923457,1e-08,0.3144868838007414,0.17026014043831722
448,0.40666407094923457,1e-08,0.3388867274576955,0.1515547473814344
449,0.40666407094923457,1e-08,0.33617563371803394,0.15393665694404424
450,0.40666407094923457,1e-08,0.3388867274576955,0.1515547473814344
451,0.40666407094923457,1e-08,0.3388867274576955,0.1515547473814344
452,0.40666407094923457,1e-08,0.3388867274576955,0.1515547473814344
453,0.40666407094923457,1e-08,0.35244219615600336,0.1382391988171355
454,0.40666407094923457,1e-08,0.30364250884209515,0.1768664031206264
455,0.40666407094923457,1e-08,0.3358667728139467,0.15384136625062678
456,0.40666407094923457,1e-08,0.3303925104381355,0.1583423922043532
457,0.40666407094923457,1e-08,0.31719797754040296,0.16845908403247725
458,0.40666407094923457,1e-08,0.3252853311886338,0.1626436251741342
459,0.40666407094923457,1e-08,0.32801001093589455,0.16058120389287073
460,0.40666407094923457,1e-08,0.33617563371803394,0.15393665694404424
461,0.40666407094923457,1e-08,0.34430891493701865,0.14652452178302114
462,0.40666407094923457,1e-08,0.3307534462387108,0.15845409420407203
463,0.40666407094923457,1e-08,0.33346453997837233,0.1562352303094148
464,0.40666407094923457,1e-08,0.3226201650197261,0.16466407610478156
465,0.40666407094923457,1e-08,0.33346453997837233,0.1562352303094148
466,0.40666407094923457,1e-08,0.3307534462387108,0.15845409420407203
467,0.40666407094923457,1e-08,0.31984029926486623,0.1665607474230529
468,0.40666407094923457,1e-08,0.33599149791745864,0.15386873449285138
469,0.40666407094923457,1e-08,0.36328657111464957,0.12553271583399156
470,0.40666407094923457,1e-08,0.34430891493701865,0.14652452178302114
471,0.40666407094923457,1e-08,0.3144115340077653,0.17022182680033104
472,0.40666407094923457,1e-08,0.33598518680634754,0.15386698792998862
473,0.40666407094923457,1e-08,0.3279515220470056,0.1605559076294819
474,0.40666407094923457,1e-08,0.34954944151225453,0.14104249835089838
475,0.40666407094923457,1e-08,0.3168346557322285,0.1682803349392935
476,0.40666407094923457,1e-08,0.34394125156568944,0.14638483571552016
477,0.40666407094923457,1e-08,0.34118064671491677,0.1489605286475686
478,0.40666407094923457,1e-08,0.317075175073161,0.16839793780127238
479,0.40666407094923457,1e-08,0.32514959785530045,0.1625822789269125
480,0.40666407094923457,1e-08,0.3414161602932698,0.14901439716071874
481,0.40666407094923457,1e-08,0.3333737095263288,0.15619660358773074
482,0.4105265398956528,1e-08,0.3519271270220947,0.13808898128645736
483,0.4105265398956528,1e-08,0.3168903191035577,0.16833168072718246
484,0.4105265398956528,1e-08,0.34094651831606737,0.14888148870143925
485,0.4105265398956528,1e-08,0.3387009266296,0.15150858053827485
486,0.4105265398956528,1e-08,0.314316596550999,0.17020116808545765
487,0.4105265398956528,1e-08,0.3305688997240276,0.15839541009764535
488,0.4105265398956528,1e-08,0.3329871893402562,0.15607556260199087
489,0.4105265398956528,1e-08,0.31648763100867516,0.16816055166346003
490,0.4105265398956528,1e-08,0.30745851850955136,0.17293843900667255
491,0.4105265398956528,1e-08,0.29140658981896306,0.18183626378790638
492,0.4105265398956528,1e-08,0.30277382483655646,0.1764358294094087
493,0.4105265398956528,1e-08,0.3440049428536419,0.1464501465962188
494,0.4105265398956528,1e-08,0.3091861513947478,0.17376054334880178
495,0.4105265398956528,1e-08,0.3306649556254526,0.1584325931481399
496,0.4105265398956528,1e-08,0.29550860614376084,0.1812696951840984
497,0.4105265398956528,1e-08,0.3280629392324764,0.1606745639311179
498,0.4105265398956528,1e-08,0.3190411757152778,0.16625516932736684
499,0.4105265398956528,1e-08,0.33537269781519113,0.1536885681799242
